HHID,plotID,A,animal_value_p_sell,area_planted,chem_fert,cons_value_p_sell,cropID,farm_capital,food_prod_value_p_sell,gift_value_p_sell,hhlabor,hired_labor,k,l,lnA,lnk,lnl,lnm,lny,lny_over_A,m,org_fert,pesticides,season,seed_cost,seeds_value_p_sell,sell_value_p_sell,stored_value_p_sell,total2_value_p_sell,total_value_p_sell,trans_cost,y,y_over_A,inflation,region
H04802-04-01,3.0,0.25,0.0,0.25,,10.686877526871609,640.0,25000.0,0.0,7.124585017914406,15.0,0.0,8.905731272393007,15.0,-1.3862943611198906,2.186695032672996,2.70805020110221,,3.062163770026896,12.388394202324129,0.0,,,2,,0.0,3.562292508957203,0.0,21.373755053743217,60000.0,0.0,21.373755053743217,240000.0,1.0851567104844395,1
H04802-04-02,3.0,0.25,0.0,0.25,,23.552233934220894,620.0,20000.0,0.0,0.0,32.0,0.0,7.124585017914406,32.0,-1.3862943611198906,1.9635514813587864,3.4657359027997265,,3.159220675166163,12.485451107463396,0.0,,,2,,0.0,0.0,0.0,23.552233934220894,66115.38461538462,0.0,23.552233934220894,264461.5384615385,1.0851567104844395,1
H04803-04-02,1.0,1.0,0.0,1.0,,84.60444708773356,741.0,46000.0,0.0,11.577450654110908,92.0,0.0,16.386545541203134,92.0,0.0,2.7964606042938907,4.5217885770490405,,5.511731053369587,13.45166712454693,0.0,,,2,,0.0,151.3974316306811,0.0,247.57932937252556,695000.0,0.0,247.57932937252556,695000.0,1.0851567104844395,1
H04803-04-02,2.0,0.25,0.0,0.25,,0.0,630.0,46000.0,0.0,0.0,44.0,0.0,16.386545541203134,44.0,-1.3862943611198906,2.7964606042938907,3.784189633918261,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851567104844395,1
H04803-04-02,4.0,0.25,0.0,0.25,,16.35571800987562,620.0,46000.0,0.0,9.813430805925371,42.0,0.0,16.386545541203134,42.0,-1.3862943611198906,2.7964606042938907,3.7376696182833684,,3.2645811908239892,12.59081162312122,0.0,,,2,,0.0,0.0,0.0,26.16914881580099,73461.53846153847,0.0,26.16914881580099,293846.1538461539,1.0851567104844395,1
H04804-04-01,2.0,0.5,0.0,0.5,3.562292508957203,0.0,630.0,229000.0,0.0,0.0,7.0,0.0,81.57649845511995,7.0,-0.6931471805599453,4.401541211359035,1.9459101490553132,1.2704043007988413,,,3.562292508957203,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851567104844395,1
H04804-04-01,3.0,2.0,0.0,2.0,,35.62292508957203,741.0,229000.0,0.0,35.62292508957203,21.0,14.0,81.57649845511995,35.0,0.6931471805599453,4.401541211359035,3.5553480614894135,,6.468901332064667,13.715690222682063,0.0,,,2,,0.0,573.5290939421096,0.0,644.7749441212537,1810000.0,0.0,644.7749441212537,905000.0,1.0851567104844395,1
H04806-04-01,2.0,0.25,0.0,0.25,,19.260391314232674,630.0,61000.0,0.0,6.420130438077559,73.0,0.0,22.06354685761865,73.0,-1.3862943611198906,3.093926783204923,4.290459441148391,,3.2457327960729274,12.556729517143344,0.0,,,2,,0.0,0.0,0.0,25.680521752310234,71000.0,0.0,25.680521752310234,284000.0,1.068751023535368,1
H04903-04-01,2.0,0.100000001490116,0.0,0.100000001490116,,11.526441084002526,610.0,39000.0,0.0,0.0,106.0,0.0,14.047850071128076,106.0,-2.302585078092886,2.642469364222488,4.663439094112067,,2.444643620892568,12.67607625987475,0.0,,,2,,0.0,0.0,0.0,11.526441084002526,32000.000000000004,0.0,11.526441084002526,319999.99523162894,1.0731904059908903,1
H04903-04-01,3.0,0.100000001490116,0.0,0.100000001490116,,36.02012838750789,310.0,39000.0,0.0,0.0,94.0,0.0,14.047850071128076,94.0,-2.302585078092886,2.642469364222488,4.543294782270004,,3.584077904080933,13.815510543063114,0.0,,,2,,0.0,0.0,0.0,36.02012838750789,100000.0,0.0,36.02012838750789,999999.9850988403,1.0731904059908903,1
H04905-04-01,4.0,1.0,0.0,1.0,,9.005032096876972,130.0,100000.0,0.0,0.9005032096876973,154.0,0.0,36.02012838750789,154.0,0.0,3.584077904080933,5.0369526024136295,,2.380105099754997,10.308952660644293,0.0,,,2,,0.9005032096876973,0.0,0.0,10.806038516252368,30000.0,0.0,10.806038516252368,30000.0,1.0731904059908903,1
H04905-04-01,6.0,0.5,0.0,0.5,,16.20905777437855,222.0,100000.0,0.0,0.0,140.0,0.0,36.02012838750789,140.0,-0.6931471805599453,3.584077904080933,4.941642422609304,,3.6328680682503647,12.254862809699606,0.0,,,2,,5.403019258126184,0.0,16.20905777437855,37.821134806883286,105000.0,0.0,37.821134806883286,210000.0,1.0731904059908903,1
H04905-04-01,7.0,0.25,0.0,0.25,,22.69268088412997,741.0,100000.0,0.0,0.0,70.0,0.0,36.02012838750789,70.0,-1.3862943611198906,3.584077904080933,4.248495242049359,,3.122042444484374,12.437184366493561,0.0,,,2,,0.0,0.0,0.0,22.69268088412997,63000.0,0.0,22.69268088412997,252000.0,1.0731904059908903,1
H04907-04-01,2.0,0.25,0.0,0.25,,38.42147028000842,610.0,50000.0,0.0,0.0,116.0,0.0,18.010064193753944,116.0,-1.3862943611198906,2.8909307235209876,4.7535901911063645,2.667787172206778,3.8717599765327138,13.1869018985419,14.408051355003156,,,2,14.408051355003156,9.605367570002105,0.0,0.0,48.02683785001052,106666.66666666667,0.0,48.02683785001052,533333.3333333334,1.0731904059908903,1
H04909-04-01,4.0,0.75,0.0,0.75,,76.47123148466629,741.0,55000.0,0.0,3.5568014644030836,101.0,0.0,19.56240805421696,101.0,-0.2876820724517809,2.9736097681854012,4.61512051684126,,6.331456708973943,14.56061747745493,0.0,,,2,,0.0,481.9465984266178,0.0,561.9746313756872,1580000.0,0.0,561.9746313756872,2106666.6666666665,1.0868319920274512,1
H04909-04-01,6.0,0.349999994039536,0.0,0.349999994039536,,0.0,620.0,55000.0,0.0,0.0,30.0,0.0,19.56240805421696,30.0,-1.049822141528575,2.9736097681854012,3.4011973816621555,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868319920274512,1
H04910-04-01,2.0,2.0,0.0,2.0,,24.897610250821586,741.0,132000.0,0.0,0.0,110.0,0.0,46.949779330120705,110.0,0.6931471805599453,3.849078505539301,4.700480365792417,,4.4675347934976575,11.715866308966918,0.0,,,2,,0.0,62.24402562705396,0.0,87.14163587787554,245000.0,0.0,87.14163587787554,122500.0,1.0868319920274512,1
H04910-04-01,3.0,1.0,0.0,1.0,,53.35202196604625,741.0,132000.0,0.0,17.784007322015416,99.0,0.0,46.949779330120705,99.0,0.0,3.849078505539301,4.59511985013459,,6.344035491180803,14.28551418721001,0.0,,,2,,0.0,497.95220501643166,0.0,569.0882343044933,1600000.0,0.0,569.0882343044933,1600000.0,1.0868319920274512,1
H04910-04-01,4.0,0.699999988079071,0.0,0.699999988079071,,0.0,811.0,132000.0,0.0,0.0,91.0,0.0,46.949779330120705,91.0,-0.35667496096863105,3.849078505539301,4.51085950651685,,4.3133841136703985,12.611537770668237,0.0,,,2,,0.0,74.69283075246476,0.0,74.69283075246476,210000.0,0.0,74.69283075246476,300000.00510896964,1.0868319920274512,1
H04910-04-01,7.0,2.0,0.0,2.0,,46.238419037240085,741.0,132000.0,0.0,0.0,101.0,0.0,46.949779330120705,101.0,0.6931471805599453,3.849078505539301,4.61512051684126,,5.625570502636568,12.873902018105829,0.0,,,2,,0.0,231.19209518620042,0.0,277.4305142234405,780000.0,0.0,277.4305142234405,390000.0,1.0868319920274512,1
H04913-04-03,1.0,0.6000000238418579,0.0,0.6000000238418579,,0.0,741.0,11000.0,0.0,0.0,35.0,0.0,3.912481610843392,35.0,-0.5108255840295616,1.3641718557513007,3.5553480614894135,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868319920274512,1
H04913-04-05,1.0,1.0,0.0,1.0,,0.0,741.0,9000.0,0.0,0.0,91.0,0.0,3.201121317962775,91.0,0.0,1.1635011602891494,4.51085950651685,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868319920274512,1
H04913-04-05,4.0,0.25,0.0,0.25,,18.96960781014978,610.0,9000.0,0.0,18.96960781014978,125.0,0.0,3.201121317962775,125.0,-1.3862943611198906,1.1635011602891494,4.8283137373023015,,4.041450398186757,13.369223455335854,0.0,,,2,,0.0,18.96960781014978,0.0,56.90882343044934,160000.0,0.0,56.90882343044934,640000.0,1.0868319920274512,1
H04913-04-05,5.0,0.5,0.0,0.5,,0.0,440.0,9000.0,0.0,0.0,146.0,0.0,3.201121317962775,146.0,-0.6931471805599453,1.1635011602891494,4.983606621708336,,4.121493105860293,12.756118982449445,0.0,,,2,,0.0,61.65122538298678,0.0,61.65122538298678,173333.33333333334,0.0,61.65122538298678,346666.6666666667,1.0868319920274512,1
H05002-04-01,3.0,0.125,7.922562438892514,0.125,,7.922562438892514,620.0,15000.0,7.922562438892514,2.640854146297505,29.0,0.0,5.392319984586528,29.0,-2.0794415416798357,1.6849757161716286,3.367295829986474,,3.536051762556103,13.546323068148657,0.0,,,2,,7.922562438892514,0.0,0.0,34.331103901867564,29384.615384615387,0.0,34.331103901867564,764000.0,1.0753197970037849,1
H05003-04-01,4.0,1.5,0.0,1.5,,18.06307020106858,130.0,27500.0,0.0,9.03153510053429,96.0,0.0,9.934688610587719,96.0,0.4054651081081644,2.2960325328440145,4.564348191467836,,3.2993346417077993,10.819778284410283,0.0,,,2,,0.0,0.0,0.0,27.09460530160287,75000.0,0.0,27.09460530160287,50000.0,1.0700411330335953,1
H05004-04-01,1.0,1.0,0.0,1.0,,110.5459896305397,741.0,53000.0,0.0,12.644149140748004,71.0,0.0,19.146854413132694,71.0,0.0,2.9521384417236107,4.2626798770413155,,5.380441462706696,13.306350213517344,0.0,,,2,,0.0,93.92796504555662,0.0,217.1181038168443,601000.0,0.0,217.1181038168443,601000.0,1.0700411330335953,1
H05006-04-01,2.0,0.180000007152557,0.0,0.180000007152557,,13.204270731487524,620.0,9500.0,0.0,0.0,55.0,0.0,3.415135990238135,55.0,-1.7147983883554996,1.2282173136759138,4.007333185232471,,2.5805403175286665,12.226168469796885,0.0,,,2,,0.0,0.0,0.0,13.204270731487524,36730.769230769234,0.0,13.204270731487524,204059.82095122072,1.0753197970037849,1
H05008-04-01,1.0,0.5,0.0,0.5,,69.36218957210335,741.0,19500.0,0.0,11.740995630694577,104.0,0.0,7.0445973784167455,104.0,-0.6931471805599453,1.95226099374119,4.6443908991413725,,4.946710393482292,13.565766324852886,0.0,,,2,,0.0,59.6081316635263,0.0,140.71131686632424,389500.0,0.0,140.71131686632424,779000.0,1.0700411330335953,1
H05009-04-01,3.0,0.125,0.0,0.125,,8.670273696512918,130.0,59000.0,0.0,1.4450456160854863,41.0,0.0,21.314422837260924,41.0,-2.0794415416798357,3.0593839720772085,3.713572066704308,,2.314051038346693,12.319401330837177,0.0,,,2,,0.0,0.0,0.0,10.115319312598405,24000.0,0.0,10.115319312598405,224000.0,1.0700411330335953,1
H05009-04-01,4.0,0.125,0.0,0.125,,0.0,620.0,59000.0,0.0,0.0,57.0,0.0,21.314422837260924,57.0,-2.0794415416798357,3.0593839720772085,4.04305126783455,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700411330335953,1
H05009-04-01,5.0,0.625,0.0,0.625,,0.0,310.0,59000.0,0.0,0.0,55.0,0.0,21.314422837260924,55.0,-0.4700036292457356,3.0593839720772085,4.007333185232471,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700411330335953,1
H05010-04-01,4.0,0.125,0.0,0.125,,31.27545608201911,141.0,57000.0,0.0,4.313855891247028,53.0,0.0,20.490815941428806,53.0,-2.0794415416798357,3.0199767829039685,3.970291913552122,,4.270230340842234,14.28050164643479,0.0,,,2,,0.0,0.0,35.94879989724352,71.53811187050967,200000.0,0.0,71.53811187050967,1592000.0016689305,1.0753197970037849,1
H05010-04-01,5.0,0.125,0.0,0.125,,34.151359902381344,130.0,57000.0,0.0,1.7974399948621762,51.0,0.0,20.490815941428806,51.0,-2.0794415416798357,3.0199767829039685,3.9318256327243257,,3.844459965525001,13.854731271117556,0.0,,,2,,1.7974399948621762,8.98719997431088,0.0,46.73343986641658,130000.0,0.0,46.73343986641658,1040000.0,1.0753197970037849,1
H05101-04-01,1.0,0.5,0.0,0.5,,26.160242985589466,620.0,52000.0,0.0,0.0,101.0,0.0,18.517617024354426,101.0,-0.6931471805599453,2.9187225505480585,4.61512051684126,,3.264240814985825,11.897664442561275,0.0,,,2,,0.0,0.0,0.0,26.160242985589466,73461.53846153847,0.0,26.160242985589466,146923.07692307694,1.085526134477244,1
H05101-04-01,2.0,0.75,0.0,0.75,,68.55079379208128,210.0,52000.0,0.0,24.927561378938652,71.0,0.0,18.517617024354426,71.0,-0.2876820724517809,2.9187225505480585,4.2626798770413155,,5.113094058901872,13.341052578369158,0.0,,,2,,10.386483907891105,41.54593563156442,20.77296781578221,166.18374252625767,466666.6666666667,0.0,166.18374252625767,622222.2222222222,1.085526134477244,1
H05101-04-01,3.0,0.5,0.0,0.5,,29.91307365472638,741.0,52000.0,0.0,0.0,71.0,0.0,18.517617024354426,71.0,-0.6931471805599453,2.9187225505480585,4.2626798770413155,,3.398295630809945,12.031719258385396,0.0,,,2,,0.0,0.0,0.0,29.91307365472638,84000.0,0.0,29.91307365472638,168000.0,1.085526134477244,1
H05102-04-01,1.0,1.0,0.0,1.0,,0.0,812.0,110000.0,0.0,0.0,35.0,0.0,39.17188216690359,35.0,0.0,3.6679591977590476,3.5553480614894135,,3.061823394188732,11.002099841204238,0.0,,,2,,0.0,21.366481181947414,0.0,21.366481181947414,60000.0,0.0,21.366481181947414,60000.0,1.085526134477244,1
H05102-04-01,2.0,0.5,0.0,0.5,,18.312169778058202,620.0,110000.0,0.0,1.3080121687703714,47.0,0.0,39.17188216690359,47.0,-0.6931471805599453,3.6679591977590476,3.8501476017100584,,2.9765587276328813,11.609982355208333,0.0,,,2,,0.0,0.0,0.0,19.620181946828573,55096.15384615385,0.0,19.620181946828573,110192.3060503142,1.085526134477244,1
H05102-04-01,3.0,0.25,0.0,0.25,,9.971024947788377,780.0,110000.0,0.0,6.647349800103528,29.0,0.0,39.17188216690359,29.0,-1.3862943611198906,3.6679591977590476,3.367295829986474,0.5769167444007316,4.756419119220614,14.08298992735601,1.7805400984956177,,1.7805400984956177,2,,0.0,99.71024551575461,0.0,116.3286202636465,326666.6666666667,0.0,116.3286202636465,1306666.6722297668,1.085526134477244,1
H05102-04-01,4.0,0.25,0.0,0.25,,13.90601847065563,630.0,110000.0,0.0,1.8962752802490395,31.0,0.0,39.17188216690359,31.0,-1.3862943611198906,3.6679591977590476,3.4339872044851463,,2.7601551036040703,12.086725911739467,0.0,,,2,,0.0,0.0,0.0,15.802293750904669,44375.0,0.0,15.802293750904669,177500.0042319301,1.085526134477244,1
H05102-04-01,7.0,0.25,0.0,0.25,,0.0,630.0,110000.0,0.0,0.0,15.0,0.0,39.17188216690359,15.0,-1.3862943611198906,3.6679591977590476,2.70805020110221,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085526134477244,1
H05102-04-01,8.0,0.5,0.0,0.5,,22.434805241044785,741.0,110000.0,0.0,0.0,19.0,0.0,39.17188216690359,19.0,-0.6931471805599453,3.6679591977590476,2.9444389791664403,,3.110613558358164,11.744037185933616,0.0,,,2,,0.0,0.0,0.0,22.434805241044785,63000.0,0.0,22.434805241044785,126000.0,1.085526134477244,1
H05105-04-01,1.0,0.699999988079071,0.0,0.699999988079071,,0.0,811.0,32000.0,0.0,0.0,110.0,14.0,11.395456630371955,124.0,-0.35667496096863105,2.433214734766358,4.820281565605037,3.572649017954723,3.621439182124155,11.918390590108292,35.61080196991236,35.61080196991236,,2,,0.0,37.39134206840798,0.0,37.39134206840798,105000.0,0.0,37.39134206840798,150000.00255448482,1.085526134477244,1
H05105-04-01,2.0,0.30000001192092896,0.0,0.30000001192092896,,21.366481181947414,741.0,32000.0,0.0,0.0,71.0,0.0,11.395456630371955,71.0,-1.2039727645895069,2.433214734766358,4.2626798770413155,3.572649017954723,3.7549705747486772,12.89921978635369,35.61080196991236,35.61080196991236,,2,,0.0,21.366481181947414,0.0,42.73296236389483,120000.0,0.0,42.73296236389483,399999.9841054287,1.085526134477244,1
H05105-04-01,4.0,0.200000002980232,0.0,0.200000002980232,,17.80540098495618,130.0,32000.0,0.0,0.0,104.0,0.0,11.395456630371955,104.0,-1.6094378975329406,2.433214734766358,4.6443908991413725,0.0660911206347411,4.265796198514668,13.815510543063114,1.0683240590973708,,,2,1.0683240590973708,0.0,0.0,53.41620295486853,71.22160393982472,200000.0,0.0,71.22160393982472,999999.9850988403,1.085526134477244,1
H05106-04-01,1.0,0.400000005960464,0.0,0.400000005960464,,56.04877667286792,741.0,27000.0,0.0,0.0,63.0,0.0,9.700749808765602,63.0,-0.9162907169729952,2.2722031823945983,4.143134726391533,,4.026222323639806,12.87390200320467,0.0,,,2,,0.0,0.0,0.0,56.04877667286792,156000.0,0.0,56.04877667286792,389999.9941885477,1.0759212825732265,1
H05106-04-01,3.0,0.30000001192092896,0.0,0.30000001192092896,,8.290548216195047,630.0,27000.0,0.0,3.188672390844249,50.0,0.0,9.700749808765602,50.0,-1.2039727645895069,2.2722031823945983,3.912023005428146,,2.4405384972138133,11.575900224395188,0.0,,,2,,0.0,0.0,0.0,11.479220607039297,31950.0,0.0,11.479220607039297,106499.9957680704,1.0759212825732265,1
H05106-04-01,4.0,1.0,0.0,1.0,,56.04877667286792,741.0,27000.0,0.0,14.01219416821698,83.0,0.0,9.700749808765602,83.0,0.0,2.2722031823945983,4.418840607796598,,4.249365874954016,12.180754837545884,0.0,,,2,,0.0,0.0,0.0,70.06097084108491,195000.0,0.0,70.06097084108491,195000.0,1.0759212825732265,1
H05107-04-01,2.0,0.25,0.0,0.25,,25.50937912675399,630.0,17000.0,0.0,0.0,32.0,0.0,6.107879509222787,32.0,-1.3862943611198906,1.8095796604464855,3.4657359027997265,,3.2390461934315846,12.556729517143344,0.0,,,2,,0.0,0.0,0.0,25.50937912675399,71000.0,0.0,25.50937912675399,284000.0,1.0759212825732265,1
H05109-04-01,1.0,0.5,0.0,0.5,,16.347559862919812,741.0,23000.0,0.0,2.515009209679971,17.0,0.0,8.263601688948475,17.0,-0.6931471805599453,2.111860532319419,2.833213344056216,,2.9371794859878473,11.56171562913966,0.0,,,2,,0.0,0.0,0.0,18.86256907259978,52500.0,0.0,18.86256907259978,105000.0,1.0759212825732265,1
H05109-04-01,2.0,0.5,0.0,0.5,,27.245933104866356,210.0,23000.0,0.0,2.0958410080666425,20.0,0.0,8.263601688948475,20.0,-0.6931471805599453,2.111860532319419,2.995732273553991,,3.5125436308914093,12.137079774043222,0.0,,,2,,4.191682016133285,0.0,0.0,33.53345612906628,93333.33333333334,0.0,33.53345612906628,186666.6666666667,1.0759212825732265,1
H05302-04-01,3.0,0.5,0.0,0.5,,1.8478053073349323,620.0,145000.0,0.0,0.0,71.0,0.0,52.103410685510056,71.0,-0.6931471805599453,3.953230410829878,4.2626798770413155,,0.613998614495719,9.238404405628497,0.0,,,2,,0.0,0.0,0.0,1.8478053073349323,4407.692307692308,0.0,1.8478053073349323,10284.615384615385,1.0757810432021624,1
H05302-04-01,4.0,,0.0,0.75,89.83346669915527,0.0,420.0,145000.0,0.0,0.0,42.0,0.0,,,,,,,,,,,107.80016003898632,2,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0757810432021624,1
H05303-04-01,2.0,2.0,0.0,2.0,,65.57843069038334,741.0,57000.0,46.71340268356074,23.35670134178037,44.0,0.0,20.4820304074074,44.0,0.6931471805599453,3.0195479362438538,3.784189633918261,,4.910067237098383,12.14817866711127,0.0,,,2,,0.0,0.0,0.0,135.64853471572445,377500.0,0.0,135.64853471572445,188750.0,1.0757810432021624,1
H05303-04-01,4.0,0.5,0.0,0.5,,10.780016003898632,310.0,57000.0,0.0,0.0,26.0,0.0,20.4820304074074,26.0,-0.6931471805599453,3.0195479362438538,3.258096538021482,,2.8885196738374495,11.512925464970229,0.0,,,2,,7.186677335932421,0.0,0.0,17.966693339831053,50000.0,0.0,17.966693339831053,100000.0,1.0757810432021624,1
H05303-04-01,6.0,3.0,0.0,3.0,,0.0,812.0,57000.0,0.0,0.0,28.0,0.0,20.4820304074074,28.0,1.0986122886681098,3.0195479362438538,3.332204510175204,,5.778891431733614,12.611537753638338,0.0,,,2,,0.0,323.40048011695893,0.0,323.40048011695893,900000.0,0.0,323.40048011695893,300000.0,1.0757810432021624,1
H05304-04-01,2.0,1.0,52.87897452805218,1.0,,4.406581210671016,130.0,52500.0,0.0,0.0,70.0,0.0,18.507641084818268,70.0,0.0,2.9181836784220008,4.248495242049359,-0.01301007399441895,4.048048510594215,11.998433280751929,0.9870741911903075,,0.9870741911903075,2,,0.0,0.0,0.0,57.285555738723204,162500.0,0.0,57.285555738723204,162500.0,1.0965546293128212,1
H05304-04-01,5.0,0.25,0.0,0.25,,38.845708210992186,620.0,52500.0,0.0,0.0,37.0,0.0,18.507641084818268,37.0,-1.3862943611198906,2.9181836784220008,3.6109179126442243,,3.659597599951781,12.996276731229386,0.0,,,2,,0.0,0.0,0.0,38.845708210992186,110192.3076923077,0.0,38.845708210992186,440769.2307692308,1.0965546293128212,1
H05304-04-01,6.0,0.5,0.0,0.5,,0.0,130.0,52500.0,0.0,0.0,23.0,0.0,18.507641084818268,23.0,-0.6931471805599453,2.9181836784220008,3.1354942159291497,0.9722735293666875,4.661152983480624,13.304684934198283,2.643948726402609,,2.643948726402609,2,,0.0,88.13162421342031,17.626324842684063,105.75794905610437,300000.0,0.0,105.75794905610437,600000.0,1.0965546293128212,1
H05305-04-01,1.0,1.0,0.0,1.0,,0.0,812.0,40000.0,0.0,0.0,64.0,0.0,14.10105987414725,64.0,0.0,2.6462499629383593,4.1588830833596715,,3.899012931433727,11.84939770159144,0.0,,,2,,0.0,49.35370955951537,0.0,49.35370955951537,140000.0,0.0,49.35370955951537,140000.0,1.0965546293128212,1
H05305-04-01,3.0,0.25,0.0,0.25,,24.676854359513353,310.0,40000.0,0.0,0.0,77.0,0.0,14.10105987414725,77.0,-1.3862943611198906,2.6462499629383593,4.343805421853684,,3.5625406948125145,12.89921982609012,0.0,,,2,,10.57579532585477,0.0,0.0,35.25264968536813,100000.0,0.0,35.25264968536813,400000.0,1.0965546293128212,1
H05305-04-01,5.0,0.25,0.0,0.25,,12.948569403664061,620.0,40000.0,0.0,0.0,61.0,0.0,14.10105987414725,61.0,-1.3862943611198906,2.6462499629383593,4.110873864173311,,2.560985311283671,11.897664442561275,0.0,,,2,,0.0,0.0,0.0,12.948569403664061,36730.769230769234,0.0,12.948569403664061,146923.07692307694,1.0965546293128212,1
H05305-04-02,1.0,1.5,0.0,1.5,,0.0,130.0,15000.0,0.0,0.0,30.0,7.0,5.287897452805218,37.0,0.4054651081081644,1.6654207099266327,3.6109179126442243,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0965546293128212,1
H05305-04-03,2.0,0.200000002980232,0.0,0.200000002980232,,52.17392153434483,741.0,15000.0,0.0,0.0,40.0,0.0,5.287897452805218,40.0,-1.6094378975329406,1.6654207099266327,3.6888794541139363,,3.954582782588538,13.514405450279193,0.0,,,2,,0.0,0.0,0.0,52.17392153434483,148000.0,0.0,52.17392153434483,739999.9889731418,1.0965546293128212,1
H05305-04-03,3.0,0.30000001192092896,0.0,0.30000001192092896,,0.0,630.0,15000.0,0.0,0.0,45.0,0.0,5.287897452805218,45.0,-1.2039727645895069,1.6654207099266327,3.8066624897703196,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0965546293128212,1
H05305-04-03,4.0,0.30000001192092896,0.0,0.30000001192092896,,12.948569403664061,620.0,15000.0,0.0,2.589713880732812,56.0,0.0,5.287897452805218,56.0,-1.2039727645895069,1.6654207099266327,4.02535169073515,,2.7433068680776254,11.897664402824846,0.0,,,2,,0.0,0.0,0.0,15.538283284396872,44076.92307692308,0.0,15.538283284396872,146923.0710848786,1.0965546293128212,1
H05306-04-01,3.0,0.25,0.0,0.25,,2.639721867621332,620.0,9500.0,0.0,0.0,30.0,0.0,3.4136717345679,30.0,-1.3862943611198906,1.2277884670157988,3.4011973816621555,,0.9706735584344515,10.288226530127176,0.0,,,2,,0.0,0.0,0.0,2.639721867621332,7346.153846153847,0.0,2.639721867621332,29384.615384615387,1.0757810432021624,1
H05308-04-01,3.0,0.5,0.0,0.5,,0.0,620.0,27500.0,0.0,0.0,59.0,0.0,9.881681336907079,59.0,-0.6931471805599453,2.2906826730818293,4.07753744390572,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0757810432021624,1
H05309-04-01,3.0,0.25,0.0,0.25,,17.626324842684063,310.0,47000.0,0.0,0.0,60.0,0.0,16.56874535212302,60.0,-1.3862943611198906,2.8075181105344815,4.0943445622221,,3.5625406948125145,12.89921982609012,0.0,,,2,,0.0,0.0,17.626324842684063,35.25264968536813,100000.0,0.0,35.25264968536813,400000.0,1.0965546293128212,1
H05309-04-01,4.0,0.25,0.0,0.25,,36.25599433025937,620.0,47000.0,0.0,0.0,57.0,0.0,16.56874535212302,57.0,-1.3862943611198906,2.8075181105344815,4.04305126783455,,3.5906047284648293,12.927283859742435,0.0,,,2,,0.0,0.0,0.0,36.25599433025937,102846.15384615384,0.0,36.25599433025937,411384.6153846154,1.0965546293128212,1
H05309-04-01,5.0,0.5,0.0,0.5,,84.60635924488349,741.0,47000.0,0.0,0.0,22.0,0.0,16.56874535212302,22.0,-0.6931471805599453,2.8075181105344815,3.091042453358316,,5.04414523573673,13.687677186454389,0.0,,,2,,0.0,70.50529937073625,0.0,155.11165861561975,440000.0,0.0,155.11165861561975,880000.0,1.0965546293128212,1
H05309-04-01,7.0,0.25,0.0,0.25,,25.897138807328123,620.0,47000.0,0.0,0.0,40.0,0.0,16.56874535212302,40.0,-1.3862943611198906,2.8075181105344815,3.6888794541139363,,3.2541324918436163,12.59081162312122,0.0,,,2,,0.0,0.0,0.0,25.897138807328123,73461.53846153847,0.0,25.897138807328123,293846.1538461539,1.0965546293128212,1
H05403-04-01,2.0,0.8000000119209291,0.0,0.8000000119209291,,56.191399726300865,130.0,94000.0,0.0,0.0,99.0,0.0,33.85892068425741,99.0,-0.22314353641304854,3.522202500362845,4.59511985013459,2.444643620892568,4.0695857109219356,12.22157680822428,11.526441084002526,,,2,11.526441084002526,2.341308380076223,0.0,0.0,58.53270810637707,162500.0,0.0,58.53270810637707,203124.99515712247,1.0731904059908903,1
H05403-04-01,3.0,0.6000000238418579,0.0,0.6000000238418579,,26.895029196005893,210.0,94000.0,0.0,3.3618786495007367,121.0,0.0,33.85892068425741,121.0,-0.5108255840295616,3.522202500362845,4.795790545596741,1.9746399916468325,3.409724516936155,11.849397661855011,7.204025677501578,,,2,7.204025677501578,0.0,0.0,0.0,30.256907845506625,84000.0,0.0,30.256907845506625,139999.99443690004,1.0731904059908903,1
H05403-04-01,4.0,0.6000000238418579,0.0,0.6000000238418579,,72.04025677501578,310.0,94000.0,0.0,0.0,84.0,0.0,33.85892068425741,84.0,-0.5108255840295616,3.522202500362845,4.430816798843313,,4.277225084640878,12.716898229559735,0.0,,,2,,0.0,0.0,0.0,72.04025677501578,200000.0,0.0,72.04025677501578,333333.32008785725,1.0731904059908903,1
